,Average,,,,,Maximum,,,,
,|e_x| (m),|e_y| (m),|e_th| (deg),|e_dist| (m),|e_traj| (m),|e_x| (m),|e_y| (m),|e_th| (deg),|e_dist| (m),|e_traj| (m)
sq-th_0.5_11_odo.csv,0.00706577043648016,0.00705839126441579,0.308075581264003,0.0109463370918185,0.00773308744761335,0.06571227064885,0.0741081121,2.44140624998466,0.0954825964877183,0.068247860486641
sq-th_0.5_12_odo.csv,0.00767164488771675,0.00780852955640314,0.317025196820663,0.0119879443278564,0.00827346266105234,0.07044594944915,0.07865749103,2.5895432692345,0.102371277181462,0.0730153645229955
sq-th_0.5_13_odo.csv,0.00827075690580554,0.00856820199071841,0.32066944967789,0.0130270427052392,0.00882360032844285,0.07437312254625,0.0824914938600001,2.73001802883637,0.108121240697509,0.0771454890666406
sq-th_0.5_14_odo.csv,0.00888845561986572,0.00934358710721245,0.331011359674026,0.0140936448144627,0.00939039427596364,0.07774573745265,0.08582113987,2.85261418268842,0.113151268426517,0.0809600606789451
sq-th_0.5_15_odo.csv,0.00950736454507357,0.0101352776263088,0.345831087163751,0.0151730434120905,0.00996831531568302,0.08059571108025,0.0886941700999999,2.95222355765383,0.117420544923257,0.0843828293873245
sq-th_0.5_16_odo.csv,0.0101339311792551,0.0109233108020756,0.359604604731247,0.0162559521752185,0.0105514956046391,0.08313251573595,0.0911867112,3.03650841343787,0.121183442934599,0.087416832105508
sq-th_0.5_17_odo.csv,0.0107583828665057,0.0117225258165863,0.375442815700643,0.0173438263195955,0.0111365480583923,0.08523031049665,0.09333716372,3.11313100957392,0.124360526047107,0.0898702884982144
sq-th_0.5_18_odo.csv,0.0113789739791877,0.0125156826351929,0.392582962140193,0.0184204547307319,0.0117235638420775,0.08709525517625,0.0951905796700001,3.1744290865286,0.12717182935209,0.0916563536494415
sq-th_0.5_19_odo.csv,0.0119889661838,0.0133060553480216,0.409546504420588,0.0194906550803313,0.0123044271654323,0.08870336543185,0.09668055995,3.22551081726687,0.129509939946575,0.0932061802945621
sq-th_0.5_20_odo.csv,0.0125946576806731,0.0140965275953884,0.426622320059981,0.0205545956833726,0.0128863221717966,0.08995082280545,0.0979871668400001,3.27403846149401,0.131448750691678,0.0944034705969111
sq-th_0.5_21_odo.csv,0.0131960726260397,0.0148808575400795,0.443981342888671,0.021612820289752,0.0134637131818137,0.09112307369645,0.0990619242699999,3.31234975961933,0.133189129665758,0.0957806083708878
sq-th_0.5_22_odo.csv,0.013790123660877,0.0156701034097961,0.46088626887157,0.0226636250176163,0.0140471394611386,0.09218268083925,0.10004034522,3.34810697111893,0.134739083359436,0.0970315774774114
sq-th_0.75_3_odo.csv,0.0228775024076908,0.0297738236325373,4.44191584699502,0.0399726730841816,0.0236503073052462,0.105452706685,0.178519916012,31.2375600961263,0.198569373071021,0.106409843126751
